 ,address,city,floor,id,latitude,longitude,price,rooms,sq,year
3919,Nowa Huta Czy篡ny Nowohucka 46,Krakow,0,30121,50.0558029,19.9993305,480480,3,54.6,2022
3920,Grunwald ζzarz ul. Franciszka Morawskiego,Poznan,2,1155,52.3939317,16.8960439,490000,2,50,2010
3921,Je篡ce D鉉rowskiego 97B,Poznan,4,4623,52.4109188,16.91086799,330000,2,59.1,1966
3922,鏚mieie ul. Ludwika Zamenhofa,Warszawa,4,13161,52.2488685,20.9954708,550000,2,38.7,1954
3923,Podg鏎ze ul. p趾. Ryszarda Kukli雟kiego 7,Krakow,2,27035,50.0469432,19.99715344,372857.2,1,34.46,2020
3924,Praga-Po逝dnie Goc豉w ul. Ostrobramska,Warszawa,5,6600,52.2346714,21.0976177,363400,1,29.07,2020
3925,D瑿niki Micha豉 Ba逝ckiego,Krakow,2,24613,50.0496526,19.9258888,325500,1,18.6,2020
3926,Bie瘸n闚-Prokocim Konrada Wallenroda,Krakow,0,21976,50.0176748,20.0011197,439000,3,57,1983
3927,Praga-Po逝dnie Zbigniewa Burzy雟kiego,Warszawa,5,7533,52.2286507,21.1091269,585000,2,55,2001
3928,Pr鉅nik Bia造 Krowoderskich Zuch闚,Krakow,2,21294,50.08492885,19.9314306,470000,3,51.18,1970
3929,Stare Miasto ul. D逝ga 24,Krakow,2,29995,50.0679951,19.93831299,530966.8,1,26.39,2020
3930,Stare Miasto ul. Naramowicka 169,Poznan,3,51,52.44798695,16.94701123,285000,2,36,1980
3931,Wzg鏎za Krzes豉wickie ul.Gustawa Morcinka,Krakow,2,26653,50.1047809,20.0362743,385686,3,61.22,2022
3932,Nowe Miasto Kobyle Pole,Poznan,0,4692,52.4006632,16.91973259,426000,3,54.65,2022
3933,Podg鏎ze Przew霩 ul. Przew霩,Krakow,0,21374,50.0435196,20.0712999,599000,2,50,2019
3934,Grunwald ζzarz ul. Floriana Stablewskiego,Poznan,0,1249,52.3923493,16.8970373,439000,3,56,1930
3935,Targ闚ek Rembrandta,Warszawa,4,15064,52.2799935,21.0498212,1220000,4,87.75,2018
3936,Bielany M這ciny Herold闚,Warszawa,3,17809,52.3043936,20.9308802,495000,2,45,2000
3937,Nowa Huta Czy篡ny ul. Centralna,Krakow,2,21511,50.0635686,20.0037147,579794.17,4,78.89,2022
3938,Bie瘸n闚-Prokocim Wielicka 179,Krakow,0,29173,50.0102971,20.00857,387180,2,43.02,2021
3939,鏚mieie,Warszawa,3,7911,52.2328098,21.019067,494700,1,28,1912
3940,Mokot闚,Warszawa,4,17131,52.1939874,21.0457809,810000,3,73.5,1995
3941,D瑿niki dr. Jana Piltza,Krakow,1,25279,50.0076191,19.8888826,399000,2,41.11,2020
3942,Podg鏎ze Walerego S豉wka,Krakow,4,24241,50.0242313,19.959569,439000,2,49.02,2021
3943,Podg鏎ze Duchackie Walerego S豉wka,Krakow,0,27777,50.0242313,19.959569,449000,2,47.16,2021
3944,Pr鉅nik Czerwony Ugorek Janusza Meissnera,Krakow,1,27265,50.07607065,19.97947475,560146,3,59.59,2021
3945,Pr鉅nik Czerwony ul. Zenona Klemensiewicza,Krakow,0,22630,50.0814925,19.9500226,221935,1,15.69,2021
3946,Je篡ce So豉cz Wojska Polskiego,Poznan,3,2800,52.41166985,16.91891668,769000,4,96.4,2004
3947,Mokot闚 ul. Domaniewska 34B,Warszawa,6,9300,52.1839266,21.008725,515600,1,33.2,2022
3948,Mokot闚 Sielce,Warszawa,1,15976,52.1964999,21.0463338,1220000,3,76.5,1964
3949,Pr鉅nik Czerwony Wile雟ka,Krakow,4,19111,50.0811975,19.95581,420000,2,46,1968
3950,Mokot闚,Warszawa,0,12061,52.1939874,21.0457809,480000,3,46,1990
3951,鏚mieie ul. Karolkowa,Warszawa,10,9566,52.2340452,20.9770226,2350000,4,110,2019
3952,Je篡ce Winiary ul. Pi靖kowska,Poznan,0,3356,52.4006632,16.91973259,529875,4,67.5,2020
3953,Praga-Po逝dnie Goc豉w ul. Floriana Znanieckiego,Warszawa,8,14187,52.2251079,21.1048949,620000,3,70.2,1986
3954,Bronowice Balicka,Krakow,0,21469,50.081791,19.8584636,530000,2,52.01,2001
3955,ma這polskie,Krakow,3,29458,50.0619474,19.9368564,660000,3,70,1975
3956,Stare Miasto 疾lazna,Krakow,4,28074,50.0745345,19.9464297,225000,1,15.25,2021
3957,Bielany ul. Przy Agorze,Warszawa,2,11920,52.2912362,20.9363057,756000,3,78,1999
3958,Pr鉅nik Bia造 Azory Radzikowskiego,Krakow,0,21336,50.0835261,19.9038175,243295,1,25.61,2020
3959,Bielany al. Aleja S這wia雟ka,Warszawa,3,16793,52.2760164,20.9659476,338674.1,1,24.41,2021
3960,Bronowice Eljasza Walerego Radzikowskiego,Krakow,2,26046,50.0894188,19.8836634,599000,3,58.5,2012
3961,Grunwald G鏎czyn ul. Ceglana,Poznan,3,3566,52.3709933,16.8631459,441064,2,42.41,2020
3962,Bemowo,Warszawa,3,15416,52.2389738,20.9132881,616000,3,56,2008
3963,Grzeg鏎zki ul. Grzeg鏎zecka,Krakow,1,28690,50.0587885,19.9500605,932318,3,79.01,2020
3964,Centrum,Warszawa,10,8565,52.2311577,21.0100632,345000,1,20,2021
3965,Podg鏎ze Duchackie Podedworze,Krakow,0,27736,50.0284434,19.8341481,590000,3,55.44,2016
3966,Pr鉅nik Bia造 G鏎ka Narodowa,Krakow,2,23083,50.0974858,19.9592694,495000,2,59.45,2008
3967,Bia這喚ka Nowodwory,Warszawa,0,16328,52.35123,20.9444889,393900,2,43.5,2001
3968,D瑿niki ul. Kobierzy雟ka,Krakow,5,24971,50.0264036,19.9118498,519000,2,40.86,2021
3969,Podg鏎ze ul. Koszykarska,Krakow,0,22096,50.0498929,19.9906026,750000,4,81,2021
3970,Nowe Miasto Rataje,Poznan,1,893,52.3901295,16.9535909,335806,2,40.21,2022
3971,Krowodrza Adama Vetulaniego,Krakow,3,18350,50.0947269,19.9247728,381000,2,40,2021
3972,皋liborz ul. Burakowska,Warszawa,1,11277,52.2534055,20.9802996,760000,2,39,2019
3973,Stare Miasto ul. D逝ga 24,Krakow,4,29977,50.0679951,19.93831299,880582.6,2,40.73,2020
3974,Podg鏎ze Duchackie Kurdwan闚 Franciszka Bujaka,Krakow,3,20014,50.0103883,19.94888242,139000,2,48,2000
3975,Podg鏎ze Walerego S豉wka,Krakow,8,24239,50.0242313,19.959569,439000,2,46.54,2021
3976,Bielany ul. Broniewskiego 39 os. Piaski,Warszawa,3,8511,52.2319581,21.0067249,490000,3,48,1973
3977,Pr鉅nik Bia造 Stefana Banacha,Krakow,2,18711,50.1015333,19.9640995,297288,1,27.9,2022
3978,Bronowice Bronowice Ma貫,Krakow,1,20811,50.0898376,19.87081287,750000,3,70,2005
3979,Targ闚ek Kuflewska,Warszawa,2,13411,52.2709242,21.0590247,490000,3,57,1977
3980,Je篡ce Podolany ul. Druskienicka,Poznan,3,1417,52.4469863,16.8890994,289000,1,31,2020
3981,Grunwald ζzarz os. Hetma雟kie,Poznan,0,517,52.3887236,16.8952968,285000,2,45,1970
3982,Mokot闚 G鏎ny Mokot闚 al. Niepodleg這i 33,Warszawa,4,7970,52.1938183,21.0139935,750000,2,60,1956
3983,鏚mieie Powie ul. Zaj璚za,Warszawa,1,10136,52.2382865,21.0251236,962000,1,37,2021
3984,Praga-P馧noc ul. Szwedzka,Warszawa,4,10097,52.2634539,21.0453302,596363.56,2,46.54,2022
3985,Stare Miasto Naramowice ul. Sielawy,Poznan,2,310,52.4463318,16.9512697,326395,2,45.02,2022
3986,Praga-Po逝dnie,Warszawa,1,6296,52.2373961,21.0712578,463000,2,39.97,2021
3987,Grzeg鏎zki ul. p趾. Francesco Nullo,Krakow,9,28800,50.0469432,19.99715344,722125,3,57.77,2022
3988,Nowe Miasto Malta ul. Katowicka,Poznan,1,5713,52.3973449,16.9619394,530950,4,75.85,2022
3989,鏚mieie Centrum,Krakow,4,24081,50.0087995,19.9597568,670000,3,69.28,1925
3990,Wola ul. Marcina Kasprzaka,Warszawa,0,16209,52.22729845,20.95301421,385000,1,28,2021
3991,Bielany S這dowiec,Warszawa,0,16046,52.2737054,20.9611986,570000,3,60,1978
3992,Nowe Miasto 鏚ka Garbary,Poznan,2,2831,52.4066079,16.9372258,636863,3,68,2020
3993,Nowe Miasto Lwa,Poznan,0,3801,52.5811608,17.0133253,340000,2,43.07,2004
3994,皋liborz al. Wojska Polskiego,Warszawa,1,8340,51.3883962,21.2143224,869000,2,58.64,1930
3995,鏚mieie,Warszawa,6,15728,52.2328098,21.019067,921000,2,47.81,1955
3996,Mokot闚 Sadyba Konstanci雟ka,Warszawa,3,8249,52.1887212,21.058435,811840,4,94.4,1995
3997,Je篡ce,Poznan,0,3464,52.413045,16.9022122,369000,3,75.27,1910
3998,Bronowice Stanis豉wa Przybyszewskiego,Krakow,2,21920,50.0710654,19.89776716,719000,3,62.25,2018
3999,Ursus Apartamentowa,Warszawa,2,14148,52.1941744,20.9068279,462000,3,52,2021
4000,Pr鉅nik Czerwony,Krakow,5,25007,50.0859419,19.96660061,692496,3,82.44,2021
4001,Bie瘸n闚-Prokocim Bie瘸n闚,Krakow,1,20970,50.0128958,20.0258584,328000,2,37.5,2022
4002,Nowa Huta Nieby豉,Krakow,1,26793,49.9878651,19.9614639,340000,2,34.2,2019
4003,Stare Miasto Naramowice ul. Czarnucha,Poznan,4,2299,52.4499763,16.9527562,340000,3,52.41,2022
4004,Ochota,Warszawa,2,18177,52.212225,20.9726299,550000,2,44,1968
4005,Podg鏎ze Zab這cie ul. Zab這cie,Krakow,3,27933,50.0478769,19.96136869,589000,2,37,2019
4006,W這chy ul. Saba造,Warszawa,2,16861,52.1912531,20.9610467,595000,2,60,1936
4007,Wola Pustola,Warszawa,1,12275,52.2335922,20.9481684,545000,3,48.2,1964
4008,Bielany ul. Rudzka 5,Warszawa,5,7703,52.27851165,20.9734368,643800,2,41.88,2021
4009,ζgiewniki-Borek Fa喚cki Borek Fa喚cki,Krakow,0,23252,50.0232502,19.9346479,1263790,3,114.8,2019
4010,Je篡ce ul. . Wawrzy鎍a 11,Poznan,4,5046,52.4201252,16.8956979,290532,1,31.24,2022
4011,鏚mieie Bagno,Warszawa,9,17130,52.2356626,21.0049685,518000,1,28.01,1966
4012,鏚mieie 鏚mieie Po逝dniowe al. Aleja Jana Chrystiana Szucha,Warszawa,4,10074,52.2173857,21.0238869,4500000,5,154,1931
4013,Pr鉅nik Bia造,Krakow,0,25748,50.1035684,19.95360311,450824,3,51.23,2021
4014,Stare Miasto Naramowice ul. Czarnucha,Poznan,3,1906,52.4499763,16.9527562,277423.2,2,38.16,2020
4015,Mistrzejowice os. Piast闚,Krakow,3,29497,50.1012069,20.0173643,339000,2,37,1970
4016,Je篡ce Stanis豉wa Staszica,Poznan,3,4862,52.4135618,16.8992919,649000,3,117.31,1902
4017,Mokot闚 Jana Paw豉 Woronicza,Warszawa,4,11746,52.18974245,21.0054742,1384029,3,121.47,2012
4018,Nowe Miasto Rataje,Poznan,3,1819,52.3901295,16.9535909,384621,3,47.26,2022
4019,Bie瘸n闚-Prokocim Bie瘸n闚 ul. ks. Pra豉ta Mariana ζczka,Krakow,1,18358,50.0101996,20.0273363,612000,3,72.8,2013
4020,Bia這喚ka Odkryta,Warszawa,2,11439,52.3275351,20.93668,329000,1,37,2003
4021,Krowodrza Adama Vetulaniego,Krakow,2,20524,50.0947269,19.9247728,360000,2,35,2021
4022,Bronowice ul. Stanis豉wa Przybyszewskiego,Krakow,1,18881,50.0711523,19.8952508,242250,2,25.5,2021
4023,Bia這喚ka,Warszawa,1,13736,52.3196649,21.0211773,410000,2,47,2019
4024,Bia這喚ka,Warszawa,1,8745,52.3196649,21.0211773,460000,2,50,2001
4025,Pr鉅nik Czerwony ul. Promienistych,Krakow,2,24059,50.0858369,19.9714303,685211,2,76.99,2021
4026,Stare Miasto Miko豉ja Zyblikiewicza,Krakow,2,22156,50.0605245,19.9441727,620000,3,61.94,1906
4027,Bielany rokokowa 130,Warszawa,1,7480,52.2851268,20.9136281,1720000,5,170,2020
4028,Praga-P馧noc,Warszawa,6,10149,52.2648843,21.0273442,395000,2,38,1978
4029,鏚mieie ul. Bonerowska 4,Krakow,3,19568,50.0591526,19.946242,525600,2,43.8,1902
4030,Bia這喚ka,Warszawa,2,17520,52.3196649,21.0211773,425000,2,54.3,2001
4031,Bia這喚ka Kroczewska,Warszawa,1,13999,52.3423709,21.0806877,773000,3,120,2022
4032,Zwierzyniec Bielany ul. Ksi璚ia J霩efa,Krakow,0,19636,50.0462733,19.8721668,454700,2,51.09,2021
4033,Bemowo ul. Szeligowska,Warszawa,3,9529,52.2207807,20.8969917,450000,2,36.79,2020
4034,Wola,Warszawa,4,12798,52.2362379,20.9547815,449990,1,34.61,1960
4035,Nowa Huta Na Wzg鏎zach,Krakow,10,27020,50.09549025,20.06177512,269000,2,33.5,1980
4036,Bia這喚ka,Warszawa,4,15123,52.3196649,21.0211773,399000,2,47,2020
4037,Bia這喚ka Bia這喚ka Dworska,Warszawa,2,10773,52.3340468,21.0106719,489000,2,52,2005
4038,Ursus Stary Ursus,Warszawa,2,14197,52.2084204,20.8642041,319000,2,35.5,1965
4039,Mistrzejowice ul. Piasta Ko這dzieja,Krakow,3,23328,50.0986433,20.0132206,410184,3,50.64,2022
4040,鏚mieie Powie,Warszawa,4,6961,52.2427517,21.0240188,1800000,3,90,1937
4041,Mokot闚 S逝瞠wiec ul. Bokserska,Warszawa,5,11115,52.1696586,20.9970149,811539.3,4,73.3,2020
4042,W這chy,Warszawa,1,12032,52.1861093,20.9484377,575000,3,61.15,2021
4043,Mokot闚 Ksawer闚 ul. Pejza穎wa,Warszawa,10,17308,52.18105675,21.02784751,610000,2,48.9,2006
4044,Grunwald,Poznan,2,771,52.404212,16.882542,559000,2,60.07,2010
4045,Bie瘸n闚-Prokocim Bie瘸n闚 Telimeny,Krakow,3,20147,50.0199039,20.016057,308500,2,34.85,2022
4046,Praga-Po逝dnie,Warszawa,3,15481,52.2373961,21.0712578,599000,3,48.5,1970
4047,Stare Miasto Pi靖kowo os. Boles豉wa Chrobrego,Poznan,10,2904,52.4537561,16.913691,350000,2,47.8,1985
4048,Grunwald ul. Wojskowa,Poznan,5,3868,52.4002585,16.8930081,949000,5,121,2007
4049,Bia這喚ka K靖y Grodziskie,Warszawa,2,10909,52.3246245,21.0547602,393000,3,53,2021
4050,Bia這喚ka Skarbka z G鏎,Warszawa,0,14520,52.3228184,21.0576574,575000,4,76.6,2002
4051,Bielany,Warszawa,3,16775,52.2776126,20.9472054,499900,3,56.04,1970
4052,Targ闚ek Br鏚no Suwalska,Warszawa,3,15232,52.294998,21.0330056,285000,1,24.4,1970
4053,Wola Juliana Konstantego Ordona,Warszawa,6,9808,52.2247928,20.9525803,1016807,4,98.7,2021
4054,Wilan闚,Warszawa,2,16750,52.1530829,21.1104411,659000,2,60,2010
4055,Bronowice Sta鎍zyka,Krakow,10,28253,50.0788285,19.8942504,439000,2,36.48,2021
4056,Pr鉅nik Bia造 G鏎ka Narodowa Osiedle Wolfganga Amadeusa Mozarta,Krakow,3,25689,50.0939531,19.95347987,820000,3,78,2008
4057,Pr鉅nik Bia造 Stefana Banacha,Krakow,0,19368,50.1015333,19.9640995,477379,2,50.2,2021
4058,鏚mieie Powie Leszczy雟ka,Warszawa,2,17251,52.240665,21.0256939,2180000,3,88,2010
4059,Wilda Jana Umi雟kiego,Poznan,3,734,52.3878101,16.9111872,239000,3,47.05,1920
4060,Wola Muran闚,Warszawa,8,7174,52.24033315,20.98709714,685000,2,53.6,2009
4061,Wilda,Poznan,4,1185,52.3897748,16.9174381,688500,3,102,1902
4062,D瑿niki Tyniecka,Krakow,2,26966,50.0515467,19.9243633,969000,2,81,2009
4063,Stare Miasto Naramowice ul. Czarnucha,Poznan,2,1995,52.4499763,16.9527562,276742.6,2,38.33,2020
4064,Grzeg鏎zki,Krakow,2,24200,50.06497215,19.96882552,908000,1,189,1950
4065,Mokot闚 G鏎ny Mokot闚 Antoniego Edwarda Ody鎍a,Warszawa,0,15764,52.1957548,21.0127317,1150000,3,65.97,1955
4066,Podg鏎ze Zab這cie,Krakow,2,28756,50.0478769,19.96136869,657000,2,62,1918
4067,Stare Miasto Pi靖kowo Teofila Mateckiego,Poznan,3,4611,52.461312,16.897866,308000,1,30,2016
4068,Bronowice Sta鎍zyka,Krakow,3,29659,50.0788285,19.8942504,409000,2,41.31,2021
4069,Mokot闚,Warszawa,0,17438,52.1939874,21.0457809,605000,2,50,1996
4070,D瑿niki Ruczaj Szuwarowa,Krakow,4,28417,50.0194306,19.9038193,799000,4,103.3,2002
4071,Grunwald Jeleniog鏎ska 1/3,Poznan,4,5571,52.404212,16.882542,326060,1,38.36,2021
4072,Nowe Miasto Malta ul. Katowicka,Poznan,6,5910,52.3973449,16.9619394,398212.5,2,38.85,2022
4073,Stare Miasto Centrum ul. Garbary,Poznan,5,589,52.4066079,16.9372258,375000,2,36.16,2010
4074,鏚mieie Z這ta,Warszawa,10,14646,52.23095545,21.00117599,6300000,4,156,2017
4075,Mokot闚 Na喚czowska,Warszawa,4,13235,52.1753544,21.0624219,1228682,5,121.8,2022
4076,Praga-Po逝dnie Goc豉w,Warszawa,3,9939,52.2286331,21.1065722,653820,3,64.48,2022
4077,Wola,Warszawa,5,8285,52.2362379,20.9547815,950000,3,71,2020
4078,Mokot闚 S逝瞠wiec,Warszawa,2,17472,52.17091075,21.01561259,1099000,4,93,2020
4079,D瑿niki,Krakow,2,28471,50.0518611,19.9270367,960000,2,81,2010
4080,Ursyn闚 Benedykta Polaka,Warszawa,4,6421,52.1486057,21.0497892,525000,2,42,1975
4081,Bia這喚ka ul. K靖y Grodziskie,Warszawa,0,12315,52.3246245,21.0547602,387539,3,53.27,2021
4082,Wola,Warszawa,6,12068,52.2362379,20.9547815,580000,1,34,2020
4083,Bronowice W這dzimierza Tetmajera,Krakow,1,24176,50.0898376,19.87081287,858000,4,125.62,2020
4084,Je篡ce So豉cz Soko豉 ,Poznan,3,4535,52.413045,16.9022122,315000,2,36.9,1920
4085,Bronowice ul. Sta鎍zyka,Krakow,7,22719,50.0788285,19.8942504,322500,2,27.56,2021
4086,Podg鏎ze Duchackie Wola Duchacka,Krakow,4,27378,50.0146222,19.953758,460000,2,49.2,2004
4087,Ochota Juliana Ursyna Niemcewicza,Warszawa,2,11774,52.2211284,20.9848549,744000,2,62,2004
4088,Pr鉅nik Czerwony ul. iczna,Krakow,1,18979,50.0469432,19.99715344,559813.68,3,59.58,2021
4089,Nowe Miasto Malta ul. Katowicka,Poznan,4,4688,52.3973449,16.9619394,308750,2,32.5,2022
4090,Praga-Po逝dnie Groch闚 Ludwika Mycielskiego,Warszawa,4,11912,52.2516029,21.0819716,289700,1,20.19,1956
4091,Grzeg鏎zki Marka Stachowskiego,Krakow,7,27304,50.05364305,19.96288284,1264850,3,62,2018
4092,Nowe Miasto Malta,Poznan,1,212,52.40739345,16.97946707,384000,2,47.55,2022
4093,Wzg鏎za Krzes豉wickie ul.Gustawa Morcinka,Krakow,2,26681,50.1047809,20.0362743,272664,2,37.87,2022
4094,Wilan闚,Warszawa,0,9929,52.1530829,21.1104411,799000,2,54.2,2014
4095,Pr鉅nik Bia造 Stefana Banacha,Krakow,1,29050,50.1015333,19.9640995,323337,2,35.47,2020
4096,Wola,Warszawa,0,11373,52.2362379,20.9547815,367000,1,27.25,1970
4097,Stare Miasto ul. D逝ga 24,Krakow,2,29989,50.0679951,19.93831299,603018.6,1,25.53,2020
4098,Nowa Huta Czy篡ny Nowohucka 46,Krakow,0,30125,50.0558029,19.9993305,539155,3,63.43,2022
4099,Podg鏎ze ul. Pana Tadeusza,Krakow,0,18412,50.0495539,19.9719694,466000,3,48.8,1963
4100,Bie瘸n闚-Prokocim Z這cieniowa,Krakow,4,19459,50.0181408,20.0508626,272811,2,35.43,2020
4101,鏚mieie iadeckich,Warszawa,4,13368,52.2319581,21.0067249,2400000,5,144.64,1913
4102,Ochota Rakowiec,Warszawa,3,17133,52.20055095,20.974801,420000,2,37.4,1970
4103,ζgiewniki-Borek Fa喚cki Borek Fa喚cki Krokusowa,Krakow,6,30230,50.0237228,19.9188264,1129804,4,102.06,2012
4104,Wola Juliana Konstantego Ordona,Warszawa,2,16135,52.2247928,20.9525803,734264,3,69.89,2021
4105,ζgiewniki-Borek Fa喚cki Borek Fa喚cki 砰wiecka,Krakow,1,20894,50.014117,19.9179187,455000,3,53,2020
4106,Bielany ul. Bartosza G這wackiego,Warszawa,2,10312,52.2539701,21.2208695,808110,3,59.86,2019
4107,Grzeg鏎zki ul. Fabryczna,Krakow,7,28857,50.058444,19.9702351,1054848,3,82.41,2021
4108,Bia這喚ka ul. G喚bocka,Warszawa,1,10122,52.3234679,21.0670915,322000,2,41,2020
4109,Grzeg鏎zki Kazimierza Kordylewskiego,Krakow,5,27868,50.0603359,19.9623163,1011000,3,78.4,2006
4110,Grzeg鏎zki Grzeg鏎zecka,Krakow,0,28461,50.0587885,19.9500605,949000,4,85,2001
4111,Zwierzyniec Wola Justowska Piotra Borowego,Krakow,2,22938,50.063859,19.8884689,730000,2,47.28,2020
4112,Bronowice ul. Sta鎍zyka,Krakow,1,28778,50.0788285,19.8942504,540000,4,58.62,2020
4113,Podg鏎ze P豉sz闚 ul. Przew霩,Krakow,0,26520,50.0435196,20.0712999,526516,3,57.23,2022
4114,鏚mieie,Warszawa,2,15256,52.2328098,21.019067,699999,2,46.6,1962
4115,Targ闚ek Br鏚no Odrow嘀a,Warszawa,2,15395,52.2319581,21.0067249,695000,3,69,2008
4116,Stare Miasto Pi靖kowo,Poznan,2,4897,52.4006632,16.91973259,515000,4,74.2,1980
4117,Mokot闚 Seweryna Goszczy雟kiego,Warszawa,2,7940,52.195246,21.0178722,995000,2,70.25,1952
4118,Podg鏎ze Przew霩 Przew霩,Krakow,6,22373,50.0435196,20.0712999,370000,1,30,2019
4119,Stare Miasto Winogrady,Poznan,1,1807,52.4348647,16.9383531,382882,2,50.05,2019
4120,Bie瘸n闚-Prokocim Agatowa,Krakow,3,20674,50.0225216,20.0481276,354000,3,49.03,2020
4121,Bie瘸n闚-Prokocim Prokocim,Krakow,2,20118,50.0128958,20.0258584,819000,3,69.8,2014
4122,Mokot闚,Warszawa,3,15814,52.1939874,21.0457809,950000,3,84.23,2010
4123,Pr鉅nik Bia造 Henryka Pacho雟kiego,Krakow,1,27030,50.0949773,19.92040549,377174,2,37.16,2022
4124,Bia這喚ka Grodzisk Sieczna,Warszawa,1,8088,52.314494,21.0671986,365000,2,40.14,2011
4125,Bielany Zgrupowania AK 痂ija,Warszawa,1,6984,52.2703306,20.9356486,909000,3,92.06,2004
4126,Mokot闚 Bia貫j Koniczyny,Warszawa,1,8457,52.1842458,21.042709,2031894,4,130,2019
4127,Nowa Huta Czy篡ny ul. So速ysowska,Krakow,1,25075,50.0605887,20.0240353,353803,2,35.03,2022
4128,Bie鎍zyce Osiedle Krakowiak闚,Krakow,3,29325,50.0829927,20.0378038,440000,3,56,1960
4129,Podg鏎ze Zab這cie Stanis豉wa Klimeckiego,Krakow,2,23790,50.0492242,19.9703793,349000,2,28.29,2021
4130,Bielany,Warszawa,10,13306,52.2776126,20.9472054,450000,3,56.8,1979
4131,Nowa Huta Czy篡ny ul. Woic闚,Krakow,2,26111,50.0469432,19.99715344,648324,4,70.47,2022
4132,Wola Ch這dna,Warszawa,10,12741,52.23677485,20.98538413,560000,2,38.6,1969
4133,Praga-Po逝dnie Kamionek Grochowska,Warszawa,6,11825,52.24692775,21.06184837,2840000,5,225.5,2002
4134,Grzeg鏎zki Stanis豉wa Lema,Krakow,3,29156,50.06772015,19.99154901,667604,3,63.28,2021
4135,Grzeg鏎zki Olsza 29 Listopada,Krakow,1,25056,50.0769428,19.9637527,599093,3,55.99,2020
4136,Nowa Huta ul. bp. Piotra Tomickiego,Krakow,0,20543,50.0469432,19.99715344,340000,2,35.38,2020
4137,Grunwald G鏎czyn ul. Ceglana,Poznan,3,3546,52.3709933,16.8631459,539344,2,51.86,2020
4138,Bia這喚ka Marywilska,Warszawa,2,11454,52.3142761,20.9989336,457500,3,64.31,2020
4139,ma這polskie,Krakow,2,25436,50.0619474,19.9368564,1254555,4,92.93,2020
4140,Rembert闚,Warszawa,2,16546,52.2614149,21.1628191,490000,4,70,2021
4141,鏚mieie,Warszawa,4,9917,52.2328098,21.019067,899000,2,46.5,1955
4142,Grzeg鏎zki,Krakow,2,26900,50.06497215,19.96882552,991760,3,86.24,2021
4143,Podg鏎ze Ma造 P豉sz闚,Krakow,3,23684,50.0345327,19.9754459,325000,1,35.7,1999
4144,Krowodrza Stanis豉wa Przybyszewskiego,Krakow,0,21629,50.0710654,19.89776716,655000,3,54.28,2019
4145,Pr鉅nik Bia造,Krakow,0,27567,50.1035684,19.95360311,477379,2,50.2,2020
4146,D瑿niki Ruczaj Szuwarowa Raciborska Przemiarki Bobrzy雟kiego Chmieleniec Kobierzy雟ka Zalesie Torfowa,Krakow,3,23144,50.0184265,19.9069521,799000,4,103.3,2002
4147,Targ闚ek ul. Topazowa,Warszawa,0,6713,52.2828253,21.0813742,676000,3,64.89,2004
4148,ζgiewniki-Borek Fa喚cki ζgiewniki Kwietna,Krakow,0,21431,50.0220855,19.9416313,589000,3,52.5,2016
4149,Nowa Huta,Krakow,3,24465,50.08061865,20.1293322,468000,3,60,1970
4150,Bia這喚ka Nowodwory Dionizosa,Warszawa,2,11284,52.3389688,20.95054,460288,3,58,2020
4151,Praga-Po逝dnie Goc豉w Genera豉 Tadeusza Bora-Komorowskiego,Warszawa,8,13757,54.4074483,18.5889123,724000,3,69,2005
4152,Bie瘸n闚-Prokocim Malachitowa,Krakow,0,20859,50.0190594,20.0536229,276000,2,43.5,2022
4153,Bronowice ul. Bronowicka,Krakow,1,20391,50.0778251,19.90068099,577854,2,46.98,2022
4154,鏚mieie 鏚mieie Po逝dniowe Emilii Plater,Warszawa,3,15363,52.2268815,21.00522188,1390000,4,101,1900
4155,Mistrzejowice,Krakow,7,23990,50.09742625,20.00960263,527982,3,67.69,2020
4156,Targ闚ek Nowe Br鏚no Bazylia雟ka,Warszawa,5,11038,52.292064,21.0201493,399000,2,37.5,1970
4157,Bemowo Jelonki ul. Eugeniusza Szwankowskiego,Warszawa,3,11906,52.2337467,20.8994052,595000,4,68,1979
4158,Pr鉅nik Czerwony,Krakow,1,19583,50.0859419,19.96660061,615000,3,61,2010
4159,Ursyn闚,Warszawa,1,13471,52.141039,21.0323214,500000,2,45,2020
4160,Podg鏎ze P豉sz闚 Myiwska,Krakow,0,21263,50.0454593,20.0002025,344000,2,39.24,2021
4161,Grunwald ζzarz Ma貫ckiego,Poznan,3,5092,52.3976096,16.9043776,369000,2,39.88,1910
4162,Nowe Miasto Rataje,Poznan,2,818,52.3901295,16.9535909,360000,3,49,1973
4163,Praga-Po逝dnie,Warszawa,6,10269,52.2373961,21.0712578,420000,3,49,1974
